Year,Month,Day,Region,Industrial_Index,CO2,Deforestation,AQI
2014,9,6,Sindh,134.4,474.9,2.12,152.0
2014,9,7,Punjab,94.2,363.1,1.37,102.0
2014,9,7,Sindh,127.7,416.9,2.16,133.0
2014,9,8,Punjab,104.5,343.9,1.35,104.0
2014,9,8,Sindh,119.4,400.9,2.15,123.0
2014,9,9,Punjab,105.4,406.4,1.46,121.0
2014,9,9,Sindh,130.3,469.9,2.12,140.0
2014,9,10,Punjab,101.5,404.4,1.36,121.0
2014,9,10,Sindh,136.3,475.1,2.13,148.0
2014,9,11,Punjab,110.5,424.4,1.39,126.0
2014,9,11,Sindh,130.9,450.3,2.1,143.0
2014,9,12,Punjab,111.0,436.4,1.31,128.0
2014,9,12,Sindh,118.2,393.2,2.14,127.0
2014,9,13,Punjab,102.9,398.1,1.45,132.0
2014,9,13,Sindh,123.4,415.6,2.19,139.0
2014,9,14,Punjab,102.2,363.6,1.46,120.0
2014,9,14,Sindh,132.1,432.2,2.16,142.0
2014,9,15,Punjab,116.5,424.9,1.45,155.0
2014,9,15,Sindh,122.3,426.5,2.19,134.0
2014,9,16,Punjab,112.0,419.1,1.33,138.0
2014,9,16,Sindh,128.1,439.3,2.16,131.0
2014,9,17,Punjab,105.1,420.8,1.44,131.0
2014,9,17,Sindh,129.8,439.6,2.16,128.0
2014,9,18,Punjab,91.6,332.6,1.32,95.0
2014,9,18,Sindh,121.3,423.4,2.18,129.0
2014,9,19,Punjab,107.4,417.2,1.41,146.0
2014,9,19,Sindh,125.6,445.2,2.15,139.0
2014,9,20,Punjab,110.3,425.1,1.42,132.0
2014,9,20,Sindh,109.8,415.5,2.14,137.0
2014,9,21,Punjab,82.7,345.9,1.43,122.0
2014,9,21,Sindh,120.9,400.3,2.17,126.0
2014,9,22,Punjab,106.8,404.9,1.44,129.0
2014,9,22,Sindh,124.7,454.0,2.17,143.0
2014,9,23,Punjab,101.5,350.5,1.41,122.0
2014,9,23,Sindh,119.8,433.9,2.14,130.0
2014,9,24,Punjab,103.1,404.6,1.31,126.0
2014,9,24,Sindh,134.2,458.1,2.13,140.0
2014,9,25,Punjab,97.6,413.7,1.44,151.0
2014,9,25,Sindh,118.9,419.3,2.15,132.0
2014,9,26,Punjab,103.7,408.5,1.42,130.0
2014,9,26,Sindh,123.9,426.8,2.16,119.0
2014,9,27,Punjab,116.1,425.4,1.37,152.0
2014,9,27,Sindh,126.8,446.5,2.16,132.0
2014,9,28,Punjab,101.4,363.8,1.33,126.0
2014,9,28,Sindh,133.4,489.4,2.12,149.0
2014,9,29,Punjab,112.8,409.5,1.49,149.0
2014,9,29,Sindh,119.0,425.6,2.18,130.0
2014,9,30,Punjab,98.6,414.9,1.48,147.0
2014,9,30,Sindh,132.0,469.7,2.13,133.0
2014,10,1,Punjab,111.2,416.0,1.45,148.0
2014,10,1,Sindh,126.3,435.5,2.14,118.0
2014,10,2,Punjab,105.2,386.4,1.38,144.0
2014,10,2,Sindh,121.4,402.5,2.13,119.0
2014,10,3,Punjab,108.0,407.3,1.29,140.0
2014,10,3,Sindh,128.6,446.9,2.2,132.0
2014,10,4,Punjab,105.3,393.8,1.45,139.0
2014,10,4,Sindh,127.3,463.7,2.15,132.0
2014,10,5,Punjab,110.4,451.0,1.43,166.0
2014,10,5,Sindh,123.3,408.8,2.13,123.0
2014,10,6,Punjab,84.8,301.9,1.4,115.0
2014,10,6,Sindh,126.7,427.6,2.16,129.0
2014,10,7,Punjab,94.0,380.9,1.47,139.0
2014,10,7,Sindh,124.5,437.5,2.16,132.0
2014,10,8,Punjab,108.8,415.7,1.46,171.0
2014,10,8,Sindh,127.0,429.6,2.14,115.0
2014,10,9,Punjab,89.1,362.7,1.43,141.0
2014,10,9,Sindh,129.7,442.2,2.17,123.0
2014,10,10,Punjab,101.3,416.4,1.42,162.0
2014,10,10,Sindh,134.4,464.0,2.13,133.0
2014,10,11,Punjab,105.1,401.1,1.42,147.0
2014,10,11,Sindh,120.3,400.5,2.14,121.0
2014,10,12,Punjab,99.0,369.7,1.45,172.0
2014,10,12,Sindh,137.2,465.5,2.11,137.0
2014,10,13,Punjab,100.1,381.7,1.38,180.0
2014,10,13,Sindh,116.8,419.3,2.12,125.0
2014,10,14,Punjab,107.8,407.9,1.44,159.0
2014,10,14,Sindh,125.8,420.7,2.19,121.0
2014,10,15,Punjab,113.8,399.2,1.37,177.0
2014,10,15,Sindh,129.5,429.4,2.18,124.0
2014,10,16,Punjab,98.1,403.7,1.49,168.0
2014,10,16,Sindh,128.0,438.6,2.15,123.0
2014,10,17,Punjab,101.2,389.4,1.45,181.0
2014,10,17,Sindh,123.5,443.3,2.18,132.0
2014,10,18,Punjab,100.0,356.6,1.39,157.0
2014,10,18,Sindh,125.6,436.7,2.15,121.0
2014,10,19,Punjab,86.5,287.3,1.43,133.0
2014,10,19,Sindh,124.2,427.8,2.15,128.0
2014,10,20,Punjab,107.0,360.2,1.38,133.0
2014,10,20,Sindh,123.8,433.8,2.15,126.0
2014,10,21,Punjab,113.4,446.4,1.5,182.0
2014,10,21,Sindh,131.0,432.3,2.15,124.0
2014,10,22,Punjab,114.1,421.3,1.51,184.0
2014,10,22,Sindh,128.5,457.3,2.15,127.0
2014,10,23,Punjab,99.1,367.3,1.46,168.0
2014,10,23,Sindh,123.3,437.4,2.17,118.0
2014,10,24,Punjab,96.1,374.8,1.5,158.0
2014,10,24,Sindh,131.3,453.4,2.15,125.0
2014,10,25,Punjab,106.3,393.6,1.43,170.0
2014,10,25,Sindh,128.4,464.4,2.17,130.0
2014,10,26,Punjab,112.8,439.5,1.46,200.0
2014,10,26,Sindh,130.9,441.3,2.17,114.0
2014,10,27,Punjab,107.4,410.1,1.49,173.0
2014,10,27,Sindh,130.0,472.0,2.16,132.0
2014,10,28,Punjab,108.5,410.8,1.43,188.0
2014,10,28,Sindh,122.8,432.0,2.13,127.0
2014,10,29,Punjab,115.4,407.1,1.43,199.0
2014,10,29,Sindh,124.1,429.4,2.12,124.0
2014,10,30,Punjab,100.4,365.1,1.47,178.0
2014,10,30,Sindh,130.7,457.2,2.16,126.0
2014,10,31,Punjab,104.6,409.5,1.46,194.0
2014,10,31,Sindh,130.0,453.5,2.15,127.0
2014,11,1,Punjab,119.5,440.4,1.39,182.0
2014,11,1,Sindh,126.9,462.5,2.15,126.0
2014,11,2,Punjab,104.9,422.6,1.32,188.0
2014,11,2,Sindh,127.6,430.5,2.15,122.0
2014,11,3,Punjab,96.3,413.0,1.42,216.0
2014,11,3,Sindh,133.5,455.7,2.2,135.0
2014,11,4,Punjab,101.2,397.6,1.33,184.0
2014,11,4,Sindh,124.1,450.0,2.13,130.0
2014,11,5,Punjab,99.1,406.3,1.38,208.0
2014,11,5,Sindh,129.9,445.6,2.11,126.0
2014,11,6,Punjab,109.5,430.4,1.39,199.0
2014,11,6,Sindh,126.1,455.0,2.16,124.0
2014,11,7,Punjab,99.5,367.3,1.4,182.0
2014,11,7,Sindh,126.1,466.8,2.15,133.0
2014,11,8,Punjab,108.9,417.7,1.47,209.0
2014,11,8,Sindh,132.7,458.4,2.16,118.0
2014,11,9,Punjab,100.8,423.5,1.48,209.0
2014,11,9,Sindh,131.3,469.9,2.17,128.0
2014,11,10,Punjab,89.8,330.7,1.46,180.0
2014,11,10,Sindh,131.3,442.3,2.18,125.0
2014,11,11,Punjab,109.3,394.4,1.46,191.0
2014,11,11,Sindh,133.8,479.6,2.12,135.0
2014,11,12,Punjab,108.0,387.9,1.47,187.0
2014,11,12,Sindh,127.4,448.9,2.14,127.0
2014,11,13,Punjab,111.0,417.6,1.31,199.0
2014,11,13,Sindh,130.7,464.7,2.16,129.0
2014,11,14,Punjab,101.6,365.8,1.44,187.0
2014,11,14,Sindh,125.8,430.6,2.17,118.0
2014,11,15,Punjab,100.7,416.3,1.35,208.0
2014,11,15,Sindh,129.0,426.6,2.2,121.0
2014,11,16,Punjab,110.2,423.2,1.46,226.0
2014,11,16,Sindh,126.7,451.2,2.17,119.0
2014,11,17,Punjab,119.2,472.4,1.33,233.0
2014,11,17,Sindh,127.9,416.7,2.15,110.0
2014,11,18,Punjab,107.2,401.4,1.43,214.0
2014,11,18,Sindh,130.4,451.7,2.14,123.0
2014,11,19,Punjab,110.5,397.3,1.46,211.0
2014,11,19,Sindh,123.4,446.0,2.14,122.0
2014,11,20,Punjab,104.6,371.3,1.38,189.0
2014,11,20,Sindh,138.0,485.7,2.14,122.0
2014,11,21,Punjab,94.9,342.4,1.49,193.0
2014,11,21,Sindh,122.5,458.0,2.17,127.0
2014,11,22,Punjab,115.0,444.0,1.46,231.0
2014,11,22,Sindh,121.5,440.6,2.16,124.0
2014,11,23,Punjab,114.6,445.8,1.46,238.0
2014,11,23,Sindh,133.4,457.0,2.13,123.0
2014,11,24,Punjab,113.0,441.6,1.47,220.0
2014,11,24,Sindh,131.6,460.9,2.15,136.0
2014,11,25,Punjab,105.9,372.8,1.42,186.0
2014,11,25,Sindh,130.7,456.9,2.17,120.0
2014,11,26,Punjab,112.2,426.4,1.45,229.0
2014,11,26,Sindh,130.8,434.0,2.16,116.0
2014,11,27,Punjab,114.6,415.1,1.44,227.0
2014,11,27,Sindh,127.6,432.6,2.17,115.0
2014,11,28,Punjab,120.5,465.9,1.44,241.0
2014,11,28,Sindh,123.2,422.8,2.17,114.0
2014,11,29,Punjab,115.5,448.4,1.41,237.0
2014,11,29,Sindh,128.1,417.8,2.19,112.0
2014,11,30,Punjab,108.1,387.4,1.38,225.0
2014,11,30,Sindh,124.4,436.0,2.16,111.0
2014,12,1,Punjab,97.2,388.6,1.43,214.0
2014,12,1,Sindh,132.7,460.6,2.15,121.0
2014,12,2,Punjab,108.9,460.7,1.42,241.0
2014,12,2,Sindh,127.1,419.7,2.14,112.0
2014,12,3,Punjab,109.8,433.9,1.41,236.0
2014,12,3,Sindh,123.7,439.0,2.16,124.0
2014,12,4,Punjab,113.4,427.8,1.49,223.0
2014,12,4,Sindh,126.3,452.6,2.11,132.0
2014,12,5,Punjab,118.6,444.5,1.39,239.0
2014,12,5,Sindh,129.9,458.2,2.16,129.0
2014,12,6,Punjab,107.1,402.8,1.44,227.0
2014,12,6,Sindh,125.1,433.0,2.16,112.0
2014,12,7,Punjab,124.7,458.7,1.5,265.0
2014,12,7,Sindh,123.8,442.3,2.13,115.0
2014,12,8,Punjab,93.9,361.7,1.49,213.0
2014,12,8,Sindh,129.2,462.3,2.14,122.0
2014,12,9,Punjab,111.3,400.3,1.51,232.0
2014,12,9,Sindh,129.2,456.8,2.18,131.0
2014,12,10,Punjab,101.6,348.4,1.42,220.0
2014,12,10,Sindh,125.5,426.8,2.16,113.0
2014,12,11,Punjab,92.8,357.0,1.49,208.0
2014,12,11,Sindh,125.7,444.0,2.16,112.0
2014,12,12,Punjab,106.5,405.1,1.39,246.0
2014,12,12,Sindh,129.2,470.2,2.17,122.0
2014,12,13,Punjab,96.5,355.2,1.43,234.0
2014,12,13,Sindh,120.8,414.0,2.16,115.0
2014,12,14,Punjab,106.9,380.5,1.44,225.0
2014,12,14,Sindh,121.1,455.2,2.19,125.0
2014,12,15,Punjab,108.5,418.1,1.42,234.0
2014,12,15,Sindh,124.5,428.0,2.16,113.0
2014,12,16,Punjab,117.2,425.6,1.43,259.0
2014,12,16,Sindh,127.1,445.3,2.13,121.0
2014,12,17,Punjab,96.3,363.0,1.43,229.0
2014,12,17,Sindh,129.7,444.0,2.19,107.0
2014,12,18,Punjab,115.6,474.7,1.4,261.0
2014,12,18,Sindh,135.6,477.9,2.17,127.0
2014,12,19,Punjab,109.2,427.9,1.49,260.0
2014,12,19,Sindh,132.5,437.7,2.15,120.0
2014,12,20,Punjab,116.7,416.0,1.44,255.0
2014,12,20,Sindh,127.5,438.0,2.14,112.0
2014,12,21,Punjab,105.0,373.6,1.46,224.0
2014,12,21,Sindh,128.2,432.3,2.17,111.0
2014,12,22,Punjab,97.9,374.9,1.46,231.0
2014,12,22,Sindh,123.3,433.6,2.16,106.0
2014,12,23,Punjab,98.8,348.0,1.46,225.0
2014,12,23,Sindh,128.3,463.8,2.19,131.0
2014,12,24,Punjab,98.3,333.4,1.46,215.0
2014,12,24,Sindh,126.9,453.9,2.16,117.0
2014,12,25,Punjab,112.5,438.0,1.44,237.0
2014,12,25,Sindh,130.0,419.5,2.15,113.0
2014,12,26,Punjab,120.5,464.3,1.53,253.0
2014,12,26,Sindh,124.3,465.6,2.18,126.0
2014,12,27,Punjab,104.2,405.0,1.49,228.0
2014,12,27,Sindh,131.0,463.1,2.18,130.0
2014,12,28,Punjab,113.8,437.7,1.46,258.0
2014,12,28,Sindh,136.1,464.8,2.17,122.0
2014,12,29,Punjab,96.6,365.9,1.43,216.0
2014,12,29,Sindh,128.0,450.2,2.18,117.0
2014,12,30,Punjab,110.3,405.9,1.45,244.0
2014,12,30,Sindh,130.5,459.5,2.16,122.0
2014,12,31,Punjab,114.2,444.5,1.48,275.0
2014,12,31,Sindh,132.0,452.0,2.17,126.0
2015,1,1,Punjab,97.4,400.5,1.53,256.0
2015,1,1,Sindh,126.6,446.0,2.19,118.0
2015,1,2,Punjab,107.4,397.9,1.39,221.0
2015,1,2,Sindh,129.7,444.9,2.18,113.0
2015,1,3,Punjab,114.8,415.6,1.49,234.0
2015,1,3,Sindh,128.7,444.4,2.16,110.0
2015,1,4,Punjab,85.6,302.6,1.52,200.0
2015,1,4,Sindh,129.1,441.7,2.19,111.0
2015,1,5,Punjab,119.8,437.9,1.38,242.0
2015,1,5,Sindh,124.8,415.4,2.12,114.0
2015,1,6,Punjab,112.0,429.6,1.45,235.0
2015,1,6,Sindh,128.8,453.1,2.21,119.0
2015,1,7,Punjab,114.9,393.9,1.41,239.0
2015,1,7,Sindh,131.2,468.1,2.13,120.0
2015,1,8,Punjab,105.9,411.3,1.48,253.0
2015,1,8,Sindh,136.0,483.8,2.15,124.0
2015,1,9,Punjab,95.5,375.8,1.44,243.0
2015,1,9,Sindh,133.6,479.8,2.17,127.0
2015,1,10,Punjab,113.6,395.7,1.46,236.0
2015,1,10,Sindh,139.6,493.4,2.16,129.0
2015,1,11,Punjab,108.7,393.5,1.44,237.0
2015,1,11,Sindh,125.0,429.5,2.19,113.0
2015,1,12,Punjab,109.7,418.3,1.5,252.0
2015,1,12,Sindh,133.2,478.9,2.15,133.0
2015,1,13,Punjab,118.1,446.1,1.47,257.0
2015,1,13,Sindh,129.8,434.0,2.17,123.0
2015,1,14,Punjab,115.6,449.6,1.47,268.0
2015,1,14,Sindh,139.9,476.0,2.16,118.0
2015,1,15,Punjab,124.9,471.8,1.47,271.0
2015,1,15,Sindh,124.9,422.7,2.17,115.0
2015,1,16,Punjab,110.8,446.3,1.49,255.0
2015,1,16,Sindh,124.8,452.9,2.17,117.0
2015,1,17,Punjab,104.1,389.1,1.45,219.0
2015,1,17,Sindh,126.0,455.1,2.17,120.0
2015,1,18,Punjab,108.1,391.3,1.55,255.0
2015,1,18,Sindh,118.4,421.7,2.16,114.0
2015,1,19,Punjab,113.0,408.2,1.4,236.0
2015,1,19,Sindh,126.4,458.5,2.16,121.0
2015,1,20,Punjab,117.9,462.6,1.38,265.0
2015,1,20,Sindh,125.3,425.3,2.17,115.0
2015,1,21,Punjab,98.0,373.2,1.38,211.0
2015,1,21,Sindh,129.8,459.7,2.19,126.0
2015,1,22,Punjab,109.9,430.3,1.36,250.0
2015,1,22,Sindh,130.8,456.0,2.16,123.0
2015,1,23,Punjab,122.7,478.7,1.5,269.0
2015,1,23,Sindh,138.5,497.6,2.15,129.0
2015,1,24,Punjab,108.0,370.0,1.5,231.0
2015,1,24,Sindh,133.9,467.0,2.18,122.0
2015,1,25,Punjab,117.4,423.3,1.53,279.0
2015,1,25,Sindh,126.3,436.3,2.17,110.0
2015,1,26,Punjab,113.9,412.6,1.42,237.0
2015,1,26,Sindh,124.7,444.7,2.19,115.0
2015,1,27,Punjab,117.7,430.9,1.51,259.0
2015,1,27,Sindh,131.7,474.1,2.15,137.0
2015,1,28,Punjab,103.6,385.3,1.47,239.0
2015,1,28,Sindh,122.7,419.3,2.13,109.0
2015,1,29,Punjab,103.7,414.0,1.48,237.0
2015,1,29,Sindh,138.5,483.7,2.16,124.0
2015,1,30,Punjab,110.3,443.2,1.5,262.0
2015,1,30,Sindh,135.2,457.4,2.15,125.0
2015,1,31,Punjab,97.9,366.3,1.43,224.0
2015,1,31,Sindh,127.0,407.1,2.17,110.0
2015,2,1,Punjab,108.1,405.7,1.6,250.0
2015,2,1,Sindh,120.8,425.9,2.16,114.0
2015,2,2,Punjab,112.3,412.7,1.54,262.0
2015,2,2,Sindh,136.2,485.8,2.19,138.0
2015,2,3,Punjab,124.6,475.3,1.45,264.0
2015,2,3,Sindh,128.9,455.0,2.17,126.0
2015,2,4,Punjab,113.6,435.7,1.42,244.0
2015,2,4,Sindh,135.7,445.5,2.17,118.0
2015,2,5,Punjab,115.4,454.7,1.47,265.0
2015,2,5,Sindh,121.5,420.0,2.17,113.0
2015,2,6,Punjab,119.8,471.1,1.48,273.0
2015,2,6,Sindh,126.5,409.5,2.18,110.0
2015,2,7,Punjab,102.8,344.5,1.53,206.0
2015,2,7,Sindh,129.6,474.0,2.17,133.0
2015,2,8,Punjab,109.2,412.0,1.42,232.0
2015,2,8,Sindh,129.8,438.0,2.18,118.0
2015,2,9,Punjab,130.0,521.6,1.49,282.0
2015,2,9,Sindh,127.3,464.5,2.16,117.0
2015,2,10,Punjab,110.0,409.2,1.4,233.0
2015,2,10,Sindh,132.7,478.8,2.2,130.0
2015,2,11,Punjab,119.6,477.3,1.5,249.0
2015,2,11,Sindh,124.3,421.6,2.17,108.0
2015,2,12,Punjab,118.4,443.9,1.47,251.0
2015,2,12,Sindh,129.0,434.4,2.15,130.0
2015,2,13,Punjab,98.9,379.4,1.57,231.0
2015,2,13,Sindh,130.3,461.3,2.18,122.0
2015,2,14,Punjab,113.3,407.7,1.4,227.0
2015,2,14,Sindh,132.3,450.4,2.16,123.0
2015,2,15,Punjab,112.0,403.7,1.55,231.0
2015,2,15,Sindh,133.3,468.1,2.19,130.0
2015,2,16,Punjab,113.5,445.9,1.39,237.0
2015,2,16,Sindh,124.2,427.3,2.22,117.0
2015,2,17,Punjab,104.9,416.2,1.41,220.0
2015,2,17,Sindh,122.1,400.7,2.16,110.0
2015,2,18,Punjab,102.0,388.3,1.4,216.0
2015,2,18,Sindh,136.2,443.3,2.18,125.0
2015,2,19,Punjab,107.2,382.8,1.49,220.0
2015,2,19,Sindh,131.5,463.7,2.14,135.0
2015,2,20,Punjab,110.3,419.9,1.42,216.0
2015,2,20,Sindh,126.1,433.1,2.18,125.0
2015,2,21,Punjab,120.6,483.3,1.41,247.0
2015,2,21,Sindh,137.7,473.5,2.16,138.0
2015,2,22,Punjab,125.7,512.4,1.49,263.0
2015,2,22,Sindh,130.5,467.2,2.16,124.0
2015,2,23,Punjab,122.4,458.6,1.51,254.0
2015,2,23,Sindh,135.9,493.1,2.15,138.0
2015,2,24,Punjab,118.1,415.6,1.49,223.0
2015,2,24,Sindh,130.3,452.0,2.19,127.0
2015,2,25,Punjab,103.2,409.1,1.48,210.0
2015,2,25,Sindh,140.3,486.0,2.2,137.0
2015,2,26,Punjab,108.0,405.0,1.58,220.0
2015,2,26,Sindh,138.8,493.3,2.18,144.0
2015,2,27,Punjab,113.0,448.4,1.49,229.0
2015,2,27,Sindh,128.8,430.5,2.16,120.0
2015,2,28,Punjab,106.3,409.7,1.53,226.0
2015,2,28,Sindh,134.9,475.7,2.21,131.0
2015,3,1,Punjab,116.1,423.3,1.49,221.0
2015,3,1,Sindh,133.3,475.0,2.16,136.0
2015,3,2,Punjab,117.2,446.7,1.43,203.0
2015,3,2,Sindh,137.0,489.7,2.13,128.0
2015,3,3,Punjab,115.8,466.3,1.51,274.0
2015,3,3,Sindh,125.3,409.7,2.19,116.0
2015,3,4,Punjab,119.8,452.1,1.45,232.0
2015,3,4,Sindh,133.6,456.3,2.15,128.0
2015,3,5,Punjab,104.4,375.9,1.48,204.0
2015,3,5,Sindh,135.5,461.1,2.2,126.0
2015,3,6,Punjab,119.1,420.9,1.5,203.0
2015,3,6,Sindh,121.5,426.6,2.17,127.0
2015,3,7,Punjab,106.1,387.8,1.39,189.0
2015,3,7,Sindh,124.4,442.5,2.19,121.0
2015,3,8,Punjab,104.2,387.8,1.41,202.0
2015,3,8,Sindh,120.1,442.8,2.21,126.0
2015,3,9,Punjab,116.0,457.3,1.53,231.0
2015,3,9,Sindh,129.0,444.0,2.15,128.0
2015,3,10,Punjab,121.5,439.5,1.46,226.0
2015,3,10,Sindh,133.9,461.3,2.17,138.0
2015,3,11,Punjab,115.8,471.0,1.46,232.0
2015,3,11,Sindh,137.9,499.9,2.18,142.0
2015,3,12,Punjab,112.1,399.1,1.5,192.0
2015,3,12,Sindh,130.8,462.2,2.21,138.0
2015,3,13,Punjab,114.4,481.5,1.47,206.0
2015,3,13,Sindh,138.6,504.0,2.17,147.0
2015,3,14,Punjab,113.1,464.2,1.51,223.0
2015,3,14,Sindh,123.6,436.8,2.17,127.0
2015,3,15,Punjab,103.0,394.3,1.49,193.0
2015,3,15,Sindh,122.0,409.5,2.19,115.0
2015,3,16,Punjab,102.1,355.2,1.5,171.0
2015,3,16,Sindh,130.2,435.8,2.17,120.0
2015,3,17,Punjab,111.5,422.6,1.46,213.0
2015,3,17,Sindh,132.5,440.3,2.18,129.0
2015,3,18,Punjab,112.8,420.9,1.5,188.0
2015,3,18,Sindh,130.4,466.3,2.15,132.0
2015,3,19,Punjab,112.3,401.2,1.55,203.0
2015,3,19,Sindh,120.3,438.7,2.22,133.0
2015,3,20,Punjab,117.7,452.9,1.47,198.0
2015,3,20,Sindh,130.2,483.3,2.15,143.0
2015,3,21,Punjab,110.6,403.7,1.54,196.0
2015,3,21,Sindh,124.1,447.1,2.17,130.0
2015,3,22,Punjab,116.8,429.7,1.49,211.0
2015,3,22,Sindh,134.0,486.5,2.18,135.0
2015,3,23,Punjab,111.2,418.6,1.53,194.0
2015,3,23,Sindh,132.5,455.1,2.22,136.0
2015,3,24,Punjab,127.0,471.1,1.5,231.0
2015,3,24,Sindh,126.0,423.7,2.15,121.0
2015,3,25,Punjab,113.1,471.4,1.5,232.0
2015,3,25,Sindh,128.2,461.4,2.22,132.0
2015,3,26,Punjab,131.2,488.0,1.52,220.0
2015,3,26,Sindh,125.5,445.4,2.2,127.0
2015,3,27,Punjab,115.4,447.2,1.56,208.0
2015,3,27,Sindh,130.5,458.3,2.19,135.0
2015,3,28,Punjab,110.9,424.3,1.51,203.0
2015,3,28,Sindh,135.6,480.4,2.16,147.0
2015,3,29,Punjab,105.4,407.7,1.52,191.0
2015,3,29,Sindh,125.9,445.6,2.19,133.0
2015,3,30,Punjab,101.1,392.9,1.48,183.0
2015,3,30,Sindh,133.4,486.2,2.17,141.0
2015,3,31,Punjab,104.8,415.8,1.58,181.0
2015,3,31,Sindh,128.3,468.3,2.21,132.0
2015,4,1,Punjab,105.7,407.1,1.53,164.0
2015,4,1,Sindh,127.0,452.6,2.16,138.0
2015,4,2,Punjab,116.0,445.2,1.5,179.0
2015,4,2,Sindh,130.4,469.2,2.18,136.0
2015,4,3,Punjab,108.6,414.0,1.5,204.0
2015,4,3,Sindh,125.8,448.0,2.17,135.0
2015,4,4,Punjab,114.4,431.9,1.55,189.0
2015,4,4,Sindh,128.2,441.9,2.16,131.0
2015,4,5,Punjab,123.2,449.9,1.47,187.0
2015,4,5,Sindh,125.0,449.0,2.2,140.0
2015,4,6,Punjab,112.3,425.4,1.41,192.0
2015,4,6,Sindh,140.9,472.2,2.19,141.0
2015,4,7,Punjab,129.7,497.5,1.51,197.0
2015,4,7,Sindh,131.3,475.2,2.21,142.0
2015,4,8,Punjab,103.7,401.9,1.56,176.0
2015,4,8,Sindh,127.6,428.7,2.15,133.0
2015,4,9,Punjab,111.9,428.8,1.58,180.0
2015,4,9,Sindh,132.2,467.0,2.2,152.0
2015,4,10,Punjab,108.8,408.9,1.5,174.0
2015,4,10,Sindh,130.6,444.5,2.23,140.0
2015,4,11,Punjab,120.7,457.5,1.51,182.0
2015,4,11,Sindh,130.1,463.6,2.17,140.0
2015,4,12,Punjab,95.3,351.1,1.53,137.0
2015,4,12,Sindh,134.3,469.5,2.22,143.0
2015,4,13,Punjab,101.7,392.9,1.49,151.0
2015,4,13,Sindh,135.0,448.7,2.18,135.0
2015,4,14,Punjab,112.5,422.9,1.53,161.0
2015,4,14,Sindh,128.6,456.5,2.16,135.0
2015,4,15,Punjab,125.8,481.6,1.5,188.0
2015,4,15,Sindh,128.4,440.8,2.18,133.0
2015,4,16,Punjab,115.2,457.8,1.56,163.0
2015,4,16,Sindh,130.0,468.1,2.21,139.0
2015,4,17,Punjab,102.6,375.8,1.54,136.0
2015,4,17,Sindh,119.8,419.5,2.17,134.0
2015,4,18,Punjab,103.9,406.8,1.55,160.0
2015,4,18,Sindh,123.8,439.3,2.17,131.0
2015,4,19,Punjab,126.9,483.0,1.5,181.0
2015,4,19,Sindh,138.2,469.5,2.2,151.0
2015,4,20,Punjab,108.6,453.2,1.61,174.0
2015,4,20,Sindh,139.7,480.0,2.19,151.0
2015,4,21,Punjab,106.1,398.8,1.53,151.0
2015,4,21,Sindh,130.2,448.9,2.2,140.0
2015,4,22,Punjab,125.5,490.8,1.52,207.0
2015,4,22,Sindh,134.4,483.1,2.19,148.0
2015,4,23,Punjab,121.8,463.1,1.47,171.0
2015,4,23,Sindh,133.1,490.9,2.2,148.0
2015,4,24,Punjab,123.9,443.2,1.51,158.0
2015,4,24,Sindh,146.9,502.2,2.18,155.0
2015,4,25,Punjab,106.2,393.1,1.52,144.0
2015,4,25,Sindh,137.2,496.2,2.19,158.0
2015,4,26,Punjab,101.6,403.8,1.47,155.0
2015,4,26,Sindh,131.0,425.8,2.17,131.0
2015,4,27,Punjab,114.9,428.2,1.5,152.0
2015,4,27,Sindh,126.8,426.0,2.21,128.0
2015,4,28,Punjab,116.6,398.7,1.51,148.0
2015,4,28,Sindh,123.6,418.3,2.17,137.0
2015,4,29,Punjab,116.9,443.5,1.52,160.0
2015,4,29,Sindh,132.7,444.1,2.21,142.0
2015,4,30,Punjab,125.8,456.3,1.43,155.0
2015,4,30,Sindh,127.9,424.0,2.18,130.0
2015,5,1,Punjab,100.2,383.3,1.51,133.0
2015,5,1,Sindh,124.6,442.4,2.19,136.0
2015,5,2,Punjab,121.0,490.7,1.5,184.0
2015,5,2,Sindh,128.5,446.6,2.18,137.0
2015,5,3,Punjab,105.4,415.8,1.51,143.0
2015,5,3,Sindh,126.4,448.0,2.17,138.0
2015,5,4,Punjab,121.0,490.7,1.57,157.0
2015,5,4,Sindh,140.2,501.2,2.15,154.0
2015,5,5,Punjab,110.4,408.4,1.62,134.0
2015,5,5,Sindh,136.2,480.8,2.17,149.0
2015,5,6,Punjab,107.8,406.6,1.55,113.0
2015,5,6,Sindh,131.8,471.2,2.18,145.0
2015,5,7,Punjab,109.4,395.0,1.46,129.0
2015,5,7,Sindh,139.3,486.5,2.19,149.0
2015,5,8,Punjab,102.8,376.9,1.5,134.0
2015,5,8,Sindh,132.3,445.2,2.21,141.0
2015,5,9,Punjab,114.7,417.4,1.55,121.0
2015,5,9,Sindh,127.6,462.6,2.18,148.0
2015,5,10,Punjab,108.3,385.3,1.54,123.0
2015,5,10,Sindh,139.6,479.7,2.17,150.0
2015,5,11,Punjab,120.8,486.3,1.57,166.0
2015,5,11,Sindh,134.7,457.4,2.16,151.0
2015,5,12,Punjab,119.7,412.8,1.52,139.0
2015,5,12,Sindh,126.8,441.3,2.2,145.0
2015,5,13,Punjab,128.1,514.1,1.5,175.0
